,title,title_len,title_in_content,content_len,include_rate
5393,全球抗疫，命运与共,6,5,649,0.8333333333333334
5394,把好“方向盘”，用好“指挥棒”,11,11,1007,1.0
5395,绿色低碳重在行动,4,3,455,0.75
5396,用科技助力脱贫攻坚和乡村振兴,8,7,439,0.875
5397,特殊战场扬军威,4,3,603,0.75
5398,三个“坚定不移”宣示的底线与意志,9,8,547,0.8888888888888888
5399,美国发起贸易战不是“正当之举”,9,9,1003,1.0
5400,激发改革创新的澎湃动力,6,4,449,0.6666666666666666
5401,让农民挑上“金扁担”,8,8,659,1.0
5402,5G为产业发展注入新动能,7,7,785,1.0
5403,以“民生之暖”保稳定促发展,8,8,754,1.0
5404,用好战胜疫情的科学利器,7,7,853,1.0
5405,香港维护国家安全的法治支撑,7,7,716,1.0
5406,深刻把握全面贯彻新发展理念的政治要求,10,9,745,0.9
5407,以服务贸易为重点扩大高质量进口,8,8,634,1.0
5408,继续用足用好改革这个关键一招,7,7,519,1.0
5409,望海楼中希交流是“酒逢知己千杯少”,7,6,679,0.8571428571428571
5410,半岛问题，谈下去才有好出路,9,7,824,0.7777777777777778
5411,统筹抓好疫情防控和复工复产,7,7,669,1.0
5412,忧患意识是一种情怀和担当,6,6,812,1.0
5413,促进文艺交流推动民间友好,6,4,754,0.6666666666666666
5414,钟声推动中美关系沿着正确轨道向前发展,7,6,730,0.8571428571428571
5415,行动！以法治之剑斩断滥食野生动物陋习,9,7,488,0.7777777777777778
5416,新时代对台工作的纲领性文献,7,7,637,1.0
5417,千淘万漉只为真,4,2,634,0.5
5418,优化营商环境绝非权宜之计,5,5,440,1.0
5419,收官也是新起点,4,4,713,1.0
5420,马克思主义指引中国成功走上康庄大道,6,6,678,1.0
5421,携手合作大道，谱写开放新篇,7,4,704,0.5714285714285714
5422,不忘改革开放初心,5,5,722,1.0
5423,望海楼止暴制乱，香港不能再等,8,5,533,0.625
5424,让多边主义火炬照亮人类未来,7,6,703,0.8571428571428571
5425,历史文化遗产要始终把保护放在第一位,8,8,535,1.0
5426,数字中国，催动发展蝶变,6,5,727,0.8333333333333334
5427,坚持以改革开放为动力,5,5,668,1.0
5428,永远不忘“为人民服务”的初心,10,8,787,0.8
5429,从英雄身上汲取奋发力量,6,6,825,1.0
5430,咬紧牙关牢牢守住社区防控阵地,6,6,724,1.0
5431,彰显优势，凝聚发展伟力,6,6,750,1.0
5432,中国仍有条件巩固经济增长势头,7,5,165,0.7142857142857143
5433,英雄的城市英雄的人民,6,6,689,1.0
5434,“有盐同咸、无盐同淡”,9,9,740,1.0
5435,抓牢“现代化最重要的指标”,8,8,677,1.0
5436,在学习理论上要舍得下功夫,6,5,1208,0.8333333333333334
5437,战“疫”中擦亮“迷彩底色”,10,8,741,0.8
5438,网络诚信建设刻不容缓,4,3,805,0.75
5439,致敬最美“逆行者”,6,4,500,0.6666666666666666
5440,让军人得到全社会尊崇,6,5,804,0.8333333333333334
5441,弘扬优良传统开创新的事业,6,4,484,0.6666666666666666
5442,公共管理要有“质量意识”,8,8,670,1.0
5443,用大数据堵住排查漏洞,5,4,528,0.8
5444,开创新时代民营经济统战工作新局面,8,7,752,0.875
5445,马克思主义“行”的时代证明,7,7,808,1.0
5446,绽放历史文物的时代风华,5,3,779,0.6
5447,什么是中国抗疫最深厚的底气,8,7,598,0.875
5448,和音为打造全球环境治理新格局而行动,8,7,634,0.875
5449,浮夸自大文风,3,3,2209,1.0
5450,以奋斗精神铸就青春底色,6,5,913,0.8333333333333334
5451,决战贫困，剩余任务很艰巨,7,5,678,0.7142857142857143
5452,辩证观大势努力开新局,5,2,477,0.4
5453,中方公布排除清单缓解经贸摩擦对在华企业影响,12,12,688,1.0
5454,减税降费将更充分释放发展潜能,8,7,764,0.875
5455,承继好先辈留下的“红色遗产”,9,8,674,0.8888888888888888
5456,日本政府不要再做对历史欠债的缺德事了！,11,11,792,1.0
5457,首都疫情防控事关全局，须“严”字当头,11,11,376,1.0
5458,“迷彩绿”，老百姓最放心的“钢铁堤坝”,13,13,621,1.0
5459,我国经济长期向好的基本面没有改变,9,9,888,1.0
5460,决不允许搞纸上整改虚假整改,6,5,820,0.8333333333333334
5461,疫情防控，必须慎终如始,5,5,67,1.0
5462,强信心暖人心聚民心坚决打赢疫情防控阻击战,11,11,777,1.0
5463,让人大监督走进社会生活的每个角落,9,7,842,0.7777777777777778
5464,青年干部要有“三气”,6,6,1675,1.0
5465,努力在危机中育新机,6,6,909,1.0
5466,万众一心加油干越是艰险越向前,7,7,531,1.0
5467,促进妇女事业中国典范助益世界,7,6,612,0.8571428571428571
5468,望海楼续写中日韩合作新时代篇章,7,6,652,0.8571428571428571
5469,发扬“三牛”精神奋进伟大征程,8,8,740,1.0
5470,推动经济高质量发展迈出更大步伐,7,7,514,1.0
5471,推进祖国和平统一进程的重大宣示,7,7,1021,1.0
5472,不设经济增速具体目标，更须争分夺秒,9,7,450,0.7777777777777778
5473,积极做完善全球治理的行动派,8,8,626,1.0
5474,是什么造就战“疫”中的世所罕见,11,10,572,0.9090909090909091
5475,让广大基层干部轻装上阵,4,4,708,1.0
5476,厚植“中国之治”的文化根基,8,8,650,1.0
5477,让“想当科学家”成为更多孩子的理想,11,10,469,0.9090909090909091
5478,礼赞“最美”汇聚力量,6,6,494,1.0
5479,让互联网更好造福人民,5,5,1097,1.0
5480,评美国“香港人权与民主法案”,9,8,855,0.8888888888888888
5481,补上“三农”短板，决胜全面小康,10,10,646,1.0
5482,推进国家治理体系和治理能力现代化的一场深刻变革,12,12,733,1.0
5483,推动养老服务高质量发展,5,5,601,1.0
5484,解决好百姓烦心事,4,3,484,0.75
5485,“让城市更聪明一些、更智慧一些”,11,11,772,1.0
5486,领导干部当观大势善决策敢担当,8,5,747,0.625
5487,拥抱中摩友好关系的大机遇,6,6,580,1.0
5488,多经事方能成大事,4,4,523,1.0
5489,这五年，青山常在绿水长流,5,5,577,1.0
5490,云帆高张，用奋斗照亮征途,7,3,825,0.42857142857142855
5491,不忘来路阔步向前,4,1,674,0.25
5492,奋斗是青春最高的礼赞,6,5,832,0.8333333333333334
5493,把主题教育成果转化为落实三次全会精神的强大动力,12,12,938,1.0
5494,智能化，释放发展新动能,6,6,783,1.0
5495,为“一国两制”行稳致远奠定坚实制度保障,10,7,634,0.7
5496,中国女性为世界妇女事业贡献独特力量,9,9,832,1.0
5497,不忘多党合作建立初心发挥新型政党制度优势,11,10,729,0.9090909090909091
5498,加强金融监管不妨碍金融创新,6,6,837,1.0
5499,他们是我们心中最亮的“星”,9,9,552,1.0
5500,疫情防控没有局外人,4,4,413,1.0
5501,加速打造“中国芯”,5,5,693,1.0
5502,“十年功”托举“一分钟”,8,7,579,0.875
5503,中国外贸逐步回稳提振全球供应链信心,8,8,897,1.0
5504,美国政客还想欺瞒世界到几时?,9,7,1183,0.7777777777777778
5505,中部地区发展大有可为,4,4,745,1.0
5506,西方政客干预香港选举用心险恶,6,6,483,1.0
5507,有趣的人不苟且,5,5,833,1.0
5508,望海楼欢迎分享中国市场巨大机遇,7,6,437,0.8571428571428571
5509,抗疫斗争彰显中国力量,5,5,587,1.0
5510,农村有巨大空间，可以大有作为,7,7,615,1.0
5511,携手前进，建设共同家园,5,3,870,0.6
5512,勇当新时代改革开放新标杆,6,6,668,1.0
5513,减负松绑让专业人员真正“一门心思”,9,8,786,0.8888888888888888
5514,望海楼携手打造人类环境共同体,6,5,679,0.8333333333333334
5515,用红色资源涵养初心,6,6,499,1.0
5516,坚持“五个根本”，顶风破浪前行,9,8,730,0.8888888888888888
5517,解放军报社论汇聚起强国兴军的磅礴力量,9,7,1125,0.7777777777777778
5518,坚持伙伴精神，妥善处理分歧,6,6,681,1.0
5519,民营企业和民营企业家是我们自己人,8,8,640,1.0
5520,香港不能再乱下去了,5,5,644,1.0
5521,以清白惠子孙,4,3,669,0.75
5522,工人日报社论向砥砺前行的亿万劳动者致敬,9,4,895,0.4444444444444444
5523,抢抓历史机遇建设科技强国,6,5,676,0.8333333333333334
5524,复工复产亟待“精准”护航,7,7,573,1.0
5525,在战“疫”中发扬斗争精神,9,6,481,0.6666666666666666
5526,和音携手拉起最严密联防联控网络,9,8,785,0.8888888888888888
5527,对风险因素要有底线思维,7,7,655,1.0
5528,幸福产业是新的经济增长点,7,7,675,1.0
5529,坚持新时代党的组织路线,6,6,914,1.0
5530,该放的抓紧放,4,4,515,1.0
5531,充分彰显坚持党中央权威和集中统一领导的显著优势,11,8,641,0.7272727272727273
5532,还原中美经贸磋商的三个真相,8,8,829,1.0
5533,“永远跟党走”，吹响接续奋斗的号角,10,10,751,1.0
5534,着力提高宏观调控的前瞻性,5,5,716,1.0
5535,善于总结是一种智慧,5,5,697,1.0
5536,坚持统筹发展和安全,5,5,668,1.0
5537,将“四个到位”贯穿主题教育全过程,9,7,616,0.7777777777777778
5538,营造风清气正的政治生态,6,6,814,1.0
5539,把握文化强国的价值引领,6,6,831,1.0
5540,追忆“时代楷模”钟扬,6,5,500,0.8333333333333334
5541,努力做好稳外贸稳外资工作,7,7,612,1.0
5542,望海楼香港事务不容外人说三道四,6,4,493,0.6666666666666666
5543,国安立法是确保“一国两制”行稳致远的定海神针,11,11,522,1.0
5544,望海楼G20中国方案值得期待,6,5,748,0.8333333333333334
5545,望海楼今年两会，极不平凡,7,6,567,0.8571428571428571
5546,巩固永葆先进性的思想基础,6,4,796,0.6666666666666666
5547,中非合作，直抵人心的获得感,8,7,701,0.875
5548,除了比赛，还有笑容,5,4,490,0.8
5549,让正能量充盈网络空间,5,2,237,0.4
5550,弘扬脱贫攻坚精神全面推进乡村振兴,8,8,907,1.0
5551,为实现中国梦增添强大青春能量,8,8,687,1.0
5552,勇于直面问题不断自我革命,6,6,648,1.0
5553,该管的管到位,4,4,563,1.0
5554,新时代成就有为新青年,7,6,716,0.8571428571428571
5555,致妄议香港事务者己所不欲，勿施于人！,8,6,679,0.75
5556,人民的文艺常青的文艺,6,6,917,1.0
5557,涵养“初学者”心态,5,5,707,1.0
5558,一次逆行，多少“90后”破茧成蝶,10,7,966,0.7
5559,在常态化疫情防控中推进经济社会发展,9,8,646,0.8888888888888888
5560,中国经济的底气所在,5,5,710,1.0
5561,祖国是海外同胞最坚强后盾,7,7,476,1.0
5562,用礼仪涵养爱国主义情怀,5,2,626,0.4
5563,重视家教树好家风,4,3,513,0.75
5564,用汗水浇灌收获以实干笃定前行,8,8,668,1.0
5565,让大庆精神铁人精神在新时代焕发新光彩,11,8,419,0.7272727272727273
5566,没有失责必问，哪有精准有效,7,6,713,0.8571428571428571
5567,稳固农业“基本盘”发展之基更牢靠,10,9,878,0.9
5568,在文艺中激荡红色血脉,6,5,762,0.8333333333333334
5569,创新点燃发展新引擎,5,3,357,0.6
5570,奋力完成好明年经济工作重点任务,8,7,551,0.875
5571,稳中有进，中国经济大趋势,6,5,708,0.8333333333333334
5572,创新科技研发体制机制夯实高质量发展基础,9,8,928,0.8888888888888888
5573,GDP破百万亿元中国之“制”凝铸中国之“治”,15,14,987,0.9333333333333333
5574,复工复产需下政策“精准棋”,8,7,457,0.875
5575,把牢高等教育的“出口”,7,7,734,1.0
5576,别忘了这些“小人物”,5,4,833,0.8
5577,依法严惩恐怖暴行坚决恢复香港秩序,7,6,283,0.8571428571428571
5578,“强基础”“补短板”是扩内需的大方向,13,11,929,0.8461538461538461
5579,坚持向科技创新要答案,6,6,683,1.0
5580,决胜全面小康共襄复兴伟业,6,6,778,1.0
5581,在这场战斗中，他们无愧初心使命,10,7,577,0.7
5582,传承青春力量赓续时代风流,6,3,432,0.5
5583,建设人民满意的服务型政府,5,5,724,1.0
5584,致敬，人民警察！,4,4,320,1.0
5585,我们的新时代历史的新光荣,8,8,1027,1.0
5586,让精神在阅读中丰盈,6,6,802,1.0
5587,钟声当以诚意和行动为磋商创造条件,8,6,466,0.75
5588,“解封”不代表“解防”打开城门不代表打开家门,14,14,663,1.0
5589,高考后的暑假，很珍贵,7,7,855,1.0
5590,培养更多高技能人才和大国工匠,8,8,475,1.0
5591,抓党建要下足绣花功夫,6,6,726,1.0
5592,永葆为人民谋幸福的政治本色,7,7,1363,1.0
5593,兑现承诺，相约北京,5,5,770,1.0
5594,让“就地过年”农民工感受到家的温暖,11,11,415,1.0
5595,答好一体化发展“联考卷”,8,8,476,1.0
5596,风雨无阻创造美好生活,3,3,2761,1.0
5597,党的组织建设的科学遵循,7,7,1170,1.0
5598,读懂中国经济的“含金量”,7,6,787,0.8571428571428571
5599,“解析区块链”之三如何避免脱实向虚,11,9,766,0.8181818181818182
5600,全面援疆、精准援疆、长期援疆,8,8,825,1.0
5601,让预付消费更安心,5,5,738,1.0
5602,必须加强统筹协调,4,4,689,1.0
5603,望海楼某些人在香港问题上须摆正位置,8,5,555,0.625
5604,织密公共卫生防护网，筑牢人民健康安全线,8,6,639,0.75
5605,在团圆中传承优良家风,6,6,734,1.0
5606,织密城市治理的“针脚”,7,7,736,1.0
5607,保护生态就是发展生产力,5,5,532,1.0
5608,深入领会习近平新时代中国特色社会主义思想,9,9,742,1.0
5609,绿色发展点亮中国经济,5,4,975,0.8
5610,确保民生得到有效保障和改善,7,7,618,1.0
5611,世界大变局凸显中国“聚合力”,7,7,722,1.0
5612,推动主题公园高品质升级,4,4,791,1.0
5613,中国这个“世界工厂”令美企难以割舍,9,8,679,0.8888888888888888
5614,拉紧两大纽带中希合作提质升级,7,7,891,1.0
5615,对党忠诚始于足下,3,3,591,1.0
5616,思政课应对准人生的“拔节孕穗期”,9,7,702,0.7777777777777778
5617,读懂三个“共同”的深意,7,4,492,0.5714285714285714
5618,维护香港繁荣稳定的必要之举,8,8,719,1.0
5619,坚持创新引领，把握发展机遇,7,7,611,1.0
5620,让“十四五”规划更暖心,6,6,645,1.0
5621,和音“中国答卷”提振世界经济复苏信心,11,10,906,0.9090909090909091
5622,把关爱送给爱的奉献者,6,2,599,0.3333333333333333
5623,以新发展理念引领高质量发展,6,5,1048,0.8333333333333334
5624,新消费和新基建要同频共振,8,8,808,1.0
5625,望海楼从外交新纪录看世界大势,7,4,885,0.5714285714285714
5626,在红军小道感受精神传承,6,6,739,1.0
5627,你护我周全我盼你平安,7,1,297,0.14285714285714285
5628,望海楼“进博会只要一直开，我们就一直来”,13,12,711,0.9230769230769231
5629,构建地区命运共同体的重要平台,7,7,579,1.0
5630,人民领袖爱人民,4,4,1041,1.0
5631,推动经济体制改革走深走实,5,5,628,1.0
5632,望海楼吹响守护香港的集结号,7,3,747,0.42857142857142855
5633,守初心不忘本担使命做先锋,7,7,1155,1.0
5634,壮哉！海上大阅兵,5,5,435,1.0
5635,这样的成功最动人,5,3,593,0.6
5636,世界瞩目新时代中国力量之源,6,5,724,0.8333333333333334
5637,互利共赢的协议为全球注入确定性,9,9,863,1.0
5638,中国新冠疫苗筑起免疫防线,6,3,733,0.5
5639,扎紧制止餐饮浪费的制度笼子,7,7,537,1.0
5640,牢记初心使命，坚定责任担当,8,8,2077,1.0
5641,胸怀千秋伟业，恰是百年风华,6,6,607,1.0
5642,共同守护少年儿童健康成长,4,4,804,1.0
5643,人民是我们执政的最大底气,7,7,608,1.0
5644,增强忧患意识，提高防控能力,6,6,511,1.0
5645,特殊的考察特别的重视,6,6,183,1.0
5646,弘扬艰苦朴素的光荣传统,4,4,634,1.0
5647,全面贯彻新时代军事教育方针,6,6,630,1.0
5648,好风正当时聚力启新程,5,0,735,0.0
5649,豪迈宣示彰显伟大梦想,5,4,601,0.8
5650,和音开辟大家携手前进的阳光大道,8,7,677,0.875
5651,“军人依法优先”不该这么难,8,6,705,0.75
5652,“知行相长”助力脱贫致富,6,5,616,0.8333333333333334
5653,加强农村生态文明建设,5,5,676,1.0
5654,钟声罔顾生命权的“人权卫士”,8,7,556,0.875
5655,奋力建设更高水平的平安中国法治中国,9,8,557,0.8888888888888888
5656,让文化热情涵养更多经典,7,6,762,0.8571428571428571
5657,不失时机畅通经济社会循环,4,4,701,1.0
5658,玩弄双重标准注定失败,4,3,629,0.75
5659,开放的味道，未来的序曲,7,7,748,1.0
5660,宣言人间正道是沧桑,4,3,3388,0.75
5661,我们走在大路上,5,4,1082,0.8
5662,情谊心相知，未来诚可期,6,3,593,0.5
5663,坚持和完善中国特色社会主义制度和国家治理体系,11,11,1269,1.0
5664,望海楼六稳六保至关重要,4,1,618,0.25
5665,让惠民生成为一种发展自觉,7,5,776,0.7142857142857143
5666,把握友好大势谱写合作新篇,6,4,713,0.6666666666666666
